subject	article_name	doi	species_id	species_name	interaction_id	interaction_name	sentence
Genomics	PLoS_ONE_2009_Mar_13_4(3)_e4813	10.1371/journal.pone.0004813	BIO-nm.4871,BIO-nm.3353,ITS-180092,ITS-180092	Bacillus anthracis,Yersinia pestis,human,human	interaction:023:host	hosts	The dispersal of  Bacillus anthracis ,  Yersinia pestis , and human RNA viruses often reflect short term human movement frequently associated with trading contaminated animal products or inadvertently transporting primary vectors or hosts  [1] ,  [3] ,  [8] – [12] .
Genomics	PLoS_ONE_2009_Mar_13_4(3)_e4813	10.1371/journal.pone.0004813	BIO-nm.4871,ITS-180092	B. anthracis,human	interaction:006:affecting	affected	The history of  B. anthracis  in North America has certainly been affected by recent trade, and livestock movement  [13] , however here we present evidence that the introduction of this pathogen can be traced to much more ancient human migrations.
Genomics	PLoS_One-5-1-2798965	10.1371/journal.pone.0008598	SF-309596,SF-159822,SF-200256	Blumeria graminis,Puccinia graminis,Fusarium graminearum	interaction:023:host,interaction:015:interaction	host,interactions	The most common use has been the investigation of host-pathogen interactions involving contrasting wildtypes and mutants, and near isogenic lines exposed to infection by pathogens such as powdery mildew ( Blumeria graminis ), stem rust ( Puccinia graminis ) and head blight ( Fusarium graminearum )  [23] – [27] ,  [11] .
Genomics	PLoS_ONE-3-11-2583950	10.1371/journal.pone.0003811	BIO-nm.3833,ITS-180092	H. pylori,human	interaction:023:host	host	Here, we corroborate the presence of bacterial micro-diversity and show that phenotypically distinct LPS molecules arise and are maintained within  H. pylori  populations in the human gastric mucosa, and are also generated after  in vitro  subculturing and  in vivo  transfer to a new animal host.
Genomics	PLoS_ONE-3-11-2583950	10.1371/journal.pone.0003811	BIO-nm.3833,ITS-180092	H. pylori,human	interaction:024:relationship	relationship	This concept was supported by a positive relationship between  cagA  status and Lewis phenotype in clinical  H. pylori  isolates, as well as in a wildtype and isogenic  cagA  knockout mutant pair  [27] ,  [46]  Nevertheless, this correlation is not always obvious, but appears to vary between human populations  [46] ,  [55] .
Genomics	PLoS_ONE-3-11-2583950	10.1371/journal.pone.0003811	BIO-nm.3833,ITS-180092	H. pylori,human	interaction:010:facilitation	facilitates	Host genetics and environmental factors play important roles, but the substantive genotypic and phenotypic variation between  H. pylori  isolates presumably facilitates colonization in the human gastric mucosa  [62] – [64] .
Genomics	PLoS_ONE_2009_Feb_5_4(2)_e4332	10.1371/journal.pone.0004332	Con-2639,Con-2585,Con-2609,Con-3903,Con-1465,Kew-334053,ITS-195735,Mus-338|ITS-23041,ITS-42108	Picea glauca,Picea mariana,Picea rubens,Tsuga canadensis,Abies fraseri,Ginkgo biloba,Populus trichocarpa,Arabidopsis thaliana,Sorghum bicolor	interaction:022:hybridising	hybridization	Restriction of  Gymny  to  Pinus  was verified by Southern hybridization (negative results in conifers  Picea glauca ,  Picea mariana ,  Picea rubens ,  Tsuga canadensis ,  Abies fraseri ,  Ginkgo biloba , and angiosperms  Populus trichocarpa ,  Arabidopsis thaliana ,  Sorghum bicolor ) and no  Gymny  hits to  Picea  spp. ESTs (N = 468,703).
Genomics	PLoS_One_2010_May_20_5(5)_e10753	10.1371/journal.pone.0010753	BIO-sp2-1137,ITS-180092,ITS-180092	M. tuberculosis,human,human	interaction:023:host	host	It has been suggested that the biogeography of  M. tuberculosis  strains are linked to ancient human migrations  [1] , and that strains may have adapted to specific human host populations over time  [7] .
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-68643.0,Lep-53481.0	B. mori,M. sexta	interaction:022:hybridising	hybridization	To fill this gap, we initiated research on the synteny between chromosomes of  B. mori  and  M. sexta  by comparatively mapping orthologous genes with the help of BAC-FISH (fluorescent  in situ  hybridization with BAC probes).
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-68643.0,Lep-53481.0	M. sexta,B. mori,M. sexta	interaction:010:facilitation	facilitate	In our first study, we confirmed the chromosome number in  M. sexta , introduced five-color BAC-FISH to facilitate mapping, and used the improved BAC-FISH protocol to show broadly conserved synteny of genes including their order between  B. mori  chromosome 15 and the corresponding chromosome of  M. sexta   [26] .
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-53137.0,Lep-53481.0	M. sexta,Agrius convolvuli,M. sexta	interaction:022:hybridising	hybridization	We also showed the applicability of BAC-FISH to a related species by cross-hybridization of  M. sexta  BAC probes to selected chromosomes of the convolvulus hawk moth,  Agrius convolvuli , a representative of the same subfamily, Sphinginae, but from a different tribe (Acherontiini) than  M. sexta  (Sphingini)  [27] .
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-68643.0,Lep-53481.0	B. mori,M. sexta	interaction:024:relationship	relationships	Using the same strategy, we designed experiments to identify relationships between additional chromosomes of  B. mori  and  M. sexta .
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-68643.0,Lep-53481.0,Lep-53481.0	Manduca sexta,B. mori,M. sexta,M. sexta	interaction:024:relationship	relationship	BAC-FISH karyotype of  Manduca sexta To elucidate the gross relationship of chromosomes between  B. mori  and  M. sexta , we sought to identify all 28 chromosomes of  M. sexta  by BAC-FISH using several combinations of BAC probes.
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-53481.0,Lep-53137.0	M. sexta,M. sexta,A. convolvuli	interaction:022:hybridising	hybridization	Additionally, the order of the hybridization signals was identical to the corresponding  M. sexta  genes, which strongly suggests extensive collinearity between  M. sexta  and  A. convolvuli .
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-53137.0	Manduca sexta,Agrius convolvuli	interaction:022:hybridising	hybridization	10.1371/journal.pone.0007465.g003 Figure 3 Cross-hybridization of  Manduca sexta  BAC probes to male pachytene bivalents of  Agrius convolvuli .
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53137.0,Lep-53481.0	A. convolvuli,M. sexta	interaction:022:hybridising	hybridization	Note that in each image the  A. convolvuli  bivalent shows hybridization signals in the same sequence as the corresponding  M. sexta  bivalent, thus indicating well conserved synteny including the gene order between the two species.
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-68643.0,Lep-68643.0,Lep-53481.0	M. sexta,B. mori,B. mori,M. sexta	interaction:022:hybridising,interaction:022:hybridising	hybridize,hybridize	We also tested whether the same  M. sexta  BAC probes could cross-hybridize on  B. mori  chromosomes and the orthologous  B. mori  BAC probes could cross-hybridize on  M. sexta  chromosomes.
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-68643.0,Lep-53481.0	B. mori,M. sexta	interaction:022:hybridising	hybridization	However, no specific signals were detected in either combination, indicating that the sequence similarity between  B. mori  and  M. sexta  is insufficient for cross-hybridization ( Fig. S2 ).
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53137.0,Lep-53481.0	A. convolvuli,M. sexta	interaction:024:relationship	relationship	This suggests a more distant relationship between  A. convolvuli  and  M. sexta  than previously thought and points out the potential of heterologous BAC-FISH for a wide range of related species.
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-68643.0	M. sexta,B. mori	interaction:022:hybridising	hybridize	In contrast, BAC probes of  M. sexta  did not cross-hybridize onto  B. mori  chromosomes and  vice versa  under the conditions reported here ( Fig. S2 ).
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-68643.0	Manduca sexta,Bombyx mori	interaction:022:hybridising	hybridization	Figure S2 Cross-hybridization of BAC probes between  Manduca sexta  and  Bombyx mori .
Genomics	PLoS_One-4-10-2759293	10.1371/journal.pone.0007465	Lep-53481.0,Lep-68643.0	M. sexta,B. mori	interaction:022:hybridising	hybridization	Control hybridizations of the probes to bivalents of the respective species are shown in d–f ( M. sexta  ) and j-l ( B. mori  ); note specific hybridization signals on the corresponding bivalent(s).
Genomics	PLoS_One-4-12-2779486	10.1371/journal.pone.0008094	BIO-nm.4871,BIO-nm.2553,BIO-nm.2553	Bacillus anthracis,Pseudomonas aeruginosa,P. aeruginosa	interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning,interaction:019:poisoning	toxins,toxin,toxins,toxin,toxin	Some examples include toxins with adenylate cyclase activity (anthrax toxin edema factor from  Bacillus anthracis  and exoenzyme Y from  Pseudomonas aeruginosa,  which can be found in four genera) and toxins with ADP-ribosyltransferase activity (pertussis toxin, cholera toxin, and  P. aeruginosa  exoenzyme S and exoenzyme T, all present in four or more genera).
Genomics	PLoS_One_2011_Jan_31_6(1)_e16647	10.1371/journal.pone.0016647	BIO-sp2-1137,ITS-180092	M. tuberculosis,human	interaction:023:host	host	The sequenced isolates also lacked the region of difference 724 (RD724), a polymorphism that defines one major sub-lineage of  M. tuberculosis  commonly seen in the central African human host population, and which is common in isolates from Uganda  [48] ,  [49] .
Genomics	PLoS_One_2009_Oct_26_4(10)_e7561	10.1371/journal.pone.0007561	SF-NZ-316059,SF-163963	K. lactis,S. cerevisiae	interaction:020:limiting	limiting	Discussion The pre-WGD genome of  K. lactis  might lack a specific gene system responding to oxygen-limiting environment In  S. cerevisiae , the transcriptional repressor Rox1p and its target genes such as  ANB1  and  COX5B  form a network devoted to respond to low oxygen environments.
Genomics	PLoS_One_2011_Aug_5_6(8)_e22883	10.1371/journal.pone.0022883	SF-114239,SF-437442	P. nalgiovense,P. dipodomyis	interaction:019:poisoning	toxic	Humans use the  P. nalgiovense  primarily to protect aged meat and cheese from colonization by other toxic fungi, and Kangaroo rats might benefit from similar protective effects of  P. dipodomyis .
Genomics	PLoS_One_2011_Jul_25_6(7)_e21374	10.1371/journal.pone.0021374	ITS-180691,ITS-180092	horse,human	interaction:020:limiting	limited	Though limited data are available for NUMTs in the horse genome  [77] , human studies show that the Y chromosome is more susceptible for mtDNA insertions than the rest of the genome  [78] .
Genomics	PLoS_ONE_2009_Jan_27_4(1)_e4269	10.1371/journal.pone.0004269	ITS-33350,ITS-33309|ITS-517025	M. verbenaceus,M. eastwoodiae	interaction:013:pollination	pollinated	But, we note that  M. verbenaceus  and  M. eastwoodiae  have contiguous, if not overlapping, ranges on the Colorado Plateau, are both hummingbird pollinated, and are fully crossable with no apparent reduction in F1 fitness  [48] .
Genomics	PLoS_One_2011_Apr_15_6(4)_e18617	10.1371/journal.pone.0018617	ITS-180092,BIO-sp2-1724,ITS-180092	human,S. aureus,human	interaction:010:facilitation	facilitate	S. aureus  transcriptome dynamics in human blood and serum To obtain a comprehensive view of the molecules that promote  S. aureus  survival in whole blood and thus facilitate bacteremia, we measured global changes in USA300 gene expression during culture in heparinized human blood and fresh serum using USA300-specific oligonucleotide microarrays ( Fig. 2  and  Table S1 ).
Genomics	PLoS_One_2011_Apr_15_6(4)_e18617	10.1371/journal.pone.0018617	BIO-sp2-1724,ITS-180092	S. aureus,human	interaction:020:limiting	limited	A relatively limited number of genes encoding proven or putative  S. aureus  virulence factors were up-regulated uniquely in human blood or serum over the course of the 2-h culture period (versus t = 0) ( Fig. 4A ).
Genomics	PLoS_One_2011_Apr_15_6(4)_e18617	10.1371/journal.pone.0018617	BIO-sp2-1724,ITS-180092	S. aureus,human	interaction:023:host	host	We compared  S. aureus  transcriptomes during culture in whole blood or human serum separately as a means to differentiate global responses to host cells present in whole blood versus soluble factors present both in blood and serum.
Genomics	PLoS_ONE-3-10-2568805	10.1371/journal.pone.0003533	ITS-180092,ITS-573082,ITS-180092,ITS-180092	human,chimpanzee,humans,humans	interaction:011:exclusion	excluding	D. Diversity between human and chimpanzee sequences (dark green line including SNPs in humans and light green line excluding SNPs in humans).
Genomics	PLoS_One_2011_Feb_28_6(2)_e17458	10.1371/journal.pone.0017458	ITS-22451,ITS-22473	Populus alba,P. tremula	interaction:022:hybridising	hybrid	Plant Cultivation and Transformation Hybrid aspen clone INRA 717-IB4 ( Populus alba × P. tremula ) was used for all experiments.
Genomics	PLoS_One_2011_Mar_10_6(3)_e17512	10.1371/journal.pone.0017512	Dip-108256|Dip-18986|CCW-1891,CCW-2703|Dip-67827,Dip-67788,Dip-108256|Dip-18986|CCW-1891,Dip-67788	D. grimshawi,D. virilis,D. mojavensis,D. grimshawi,D. mojavensis	interaction:001:predatorprey	predates	It should be noted that the phylogenetic tree presented in  Fig. 3  implies that the  cav  gene duplication on Muller's element A predates the separation of the  D. grimshawi  and  D. virilis / D. mojavensis  lineages, but a duplicated copy cannot be found in either  D. grimshawi  or  D. mojavensis .
Genomics	PLoS_One_2011_Mar_10_6(3)_e17512	10.1371/journal.pone.0017512	Dip-108256|Dip-18986|CCW-1891,Dip-67788,CCW-2703|Dip-67827	D. grimshawi,D. mojavensis,D. virilis	interaction:001:predatorprey	predates	Therefore, it is not possible to infer the role of retrotransposition in the transposition of this gene from Muller's element D to A. Bayesian phylogenetic analyses suggest that this  mtrm  gene duplication predates the separation of the  D. grimshawi /( D. mojavensis / D. virilis ) lineages ( Fig. 7 ), and this conclusion is independent of the alignment algorithm used (data not shown).
Genomics	PLoS_One_2011_Mar_10_6(3)_e17512	10.1371/journal.pone.0017512	Dip-108256|Dip-18986|CCW-1891,Dip-67788,CCW-2703|Dip-67827	D. grimshawi,D. mojavensis,D. virilis	interaction:001:predatorprey	predate	The pair-wise synonymous divergence values suggest that, under the assumption of a molecular clock,  mtrm-dup  is about 35 million years old, and as such, would indeed predate the separation of the  D. grimshawi /( D. mojavensis / D. virilis ) lineages.
Genomics	PLoS_One_2011_Jul_15_6(7)_e22247	10.1371/journal.pone.0022247	Alg-11458|Cer-27289|Lep-115270.0|Cer-S-115194|Kew-165893|SF-336206|SF-201537|Cha-Syn-16060|Dip-162631|Kew-146344|ITS-655897|Cer-S-140291|Dip-55645|Kew-161217|Ara-012437|Cer-S-121708|Dip-Syn-170224|Cha-Syn-18930|Dip-Syn-150532|MOS-35108116|Dip-178745|Lep-267949.0|Wtx-84118,Alg-11458|Cer-27289|Lep-115270.0|Cer-S-115194|Kew-165893|SF-336206|SF-201537|Cha-Syn-16060|Dip-162631|Kew-146344|ITS-655897|Cer-S-140291|Dip-55645|Kew-161217|Ara-012437|Cer-S-121708|Dip-Syn-170224|Cha-Syn-18930|Dip-Syn-150532|MOS-35108116|Dip-178745|Lep-267949.0|Wtx-84118,BIO-nm.3166	P. vagans,P. vagans,E. amylovora	interaction:023:host,interaction:007:competition	host,competes	The substrates utilized by  P. vagans  C9-1 include the known nectar sugars (e.g., glucose, sucrose and fructose)  [53]  and sorbitol, the major transport sugar in  Rosaceae  host plants  [54] , indicating that  P. vagans  C9-1 likely competes with  E. amylovora  for these substrates at colonization and infection sites  [20] .
Genomics	PLoS_One_2011_Jul_15_6(7)_e22247	10.1371/journal.pone.0022247	ITS-180092,Alg-11458|Cer-27289|Lep-115270.0|Cer-S-115194|Kew-165893|SF-336206|SF-201537|Cha-Syn-16060|Dip-162631|Kew-146344|ITS-655897|Cer-S-140291|Dip-55645|Kew-161217|Ara-012437|Cer-S-121708|Dip-Syn-170224|Cha-Syn-18930|Dip-Syn-150532|MOS-35108116|Dip-178745|Lep-267949.0|Wtx-84118	humans,P. vagans	interaction:019:poisoning,interaction:015:interaction	toxins,interacts	We confirm that no known or putative genes involved in pathogenicity to animals, humans, plants or other organisms (e.g., T3SS, toxins) are found in the genome and there is no evidence that  P. vagans  C9-1 interacts with or persists in mammals ( http://www.epa.gov/opp00001/biopesticides/ingredients/tech_docs/brad_006470.pdf ).
Genomics	PLoS_One_2011_Jul_15_6(7)_e22247	10.1371/journal.pone.0022247	BIO-nm.3166,BIO-sp2-1688,Alg-11458|Cer-27289|Lep-115270.0|Cer-S-115194|Kew-165893|SF-336206|SF-201537|Cha-Syn-16060|Dip-162631|Kew-146344|ITS-655897|Cer-S-140291|Dip-55645|Kew-161217|Ara-012437|Cer-S-121708|Dip-Syn-170224|Cha-Syn-18930|Dip-Syn-150532|MOS-35108116|Dip-178745|Lep-267949.0|Wtx-84118	E. amylovora,S. proteamaculans,P. vagans	interaction:015:interaction	interactions	Several environmental organisms like  E. amylovora  or  S. proteamaculans  have orthologous gene clusters for the T6SSs of  P. vagans  C9-1 and its role is proposed to be involved in inter-bacterial interactions  [48] .
Genomics	PLoS_ONE_2008_Dec_29_3(12)_e4047	10.1371/journal.pone.0004047	ITS-180092,ITS-573082	human,chimpanzee	interaction:023:host	host	The effect of RRMI on their host genome is ongoing, leading to continued genomic variation between and within the human and chimpanzee species.
